Datafile FullScanSumBP FullScanMaxBP ZoomScanSumBP ZoomScanMaxBP SumTIC MaxTIC
040.1204.1204.3.dta 2152786 2152786 0 0 304778 304778
040.1206.1206.2.dta 4115787 4115787 0 0 2441927 2441927
040.1206.1206.3.dta 4115787 4115787 0 0 2441927 2441927
040.1207.1207.2.dta 3964027 3964027 0 0 979774 979774
040.1207.1207.3.dta 3964027 3964027 0 0 979774 979774
040.1208.1208.2.dta 3118662 3118662 0 0 1997296 1997296
040.1208.1208.3.dta 3118662 3118662 0 0 1997296 1997296
040.1210.1210.2.dta 2672066 2672066 0 0 938729 938729
040.1210.1210.3.dta 2672066 2672066 0 0 938729 938729
040.1211.1211.2.dta 2664575 2664575 0 0 1562501 1562501
040.1211.1211.3.dta 2664575 2664575 0 0 1562501 1562501
040.1212.1212.2.dta 1900263 1900263 0 0 771965 771965
040.1212.1212.3.dta 1900263 1900263 0 0 771965 771965
040.1214.1214.1.dta 2345530 2345530 0 0 2882906 2882906
040.1215.1215.2.dta 2163453 2163453 0 0 873766 873766
040.1215.1215.3.dta 2163453 2163453 0 0 873766 873766
040.1216.1216.2.dta 2125691 2125691 0 0 469763 469763
040.1216.1216.3.dta 2125691 2125691 0 0 469763 469763
040.1218.1218.1.dta 2816179 2816179 0 0 3124219 3124219
040.1219.1219.1.dta 2108668 2108668 0 0 1586890 1586890
040.1220.1220.2.dta 2031008 2031008 0 0 938103 938103
040.1220.1220.3.dta 2031008 2031008 0 0 938103 938103
040.1222.1222.2.dta 10873424 10873424 0 0 6392068 6392068
040.1222.1222.3.dta 10873424 10873424 0 0 6392068 6392068
040.1223.1223.2.dta 3243864 3243864 0 0 6596458 6596458
040.1223.1223.3.dta 3243864 3243864 0 0 6596458 6596458
040.1224.1224.2.dta 3230030 3230030 0 0 4522002 4522002
040.1224.1224.3.dta 3230030 3230030 0 0 4522002 4522002
040.1226.1226.2.dta 5338257 5338257 0 0 12999449 12999449
040.1226.1226.3.dta 5338257 5338257 0 0 12999449 12999449
040.1227.1227.2.dta 4876615 4876615 0 0 2425483 2425483
040.1227.1227.3.dta 4876615 4876615 0 0 2425483 2425483
040.1228.1228.2.dta 4745583 4745583 0 0 5407082 5407082
040.1228.1228.3.dta 4745583 4745583 0 0 5407082 5407082
040.1230.1230.1.dta 3021897 3021897 0 0 2776698 2776698
040.1231.1231.2.dta 2573378 2573378 0 0 1915708 1915708
040.1231.1231.3.dta 2573378 2573378 0 0 1915708 1915708
040.1232.1232.2.dta 2412605 2412605 0 0 1777365 1777365
040.1232.1232.3.dta 2412605 2412605 0 0 1777365 1777365
040.1234.1234.1.dta 2966728 2966728 0 0 1816958 1816958
040.1235.1235.2.dta 2515919 2515919 0 0 1506256 1506256
040.1235.1235.3.dta 2515919 2515919 0 0 1506256 1506256
040.1236.1236.2.dta 2424152 2424152 0 0 10333551 10333551
040.1236.1236.3.dta 2424152 2424152 0 0 10333551 10333551
040.1238.1238.2.dta 2016020 2016020 0 0 3505469 3505469
040.1238.1238.3.dta 2016020 2016020 0 0 3505469 3505469
040.1239.1239.1.dta 1781095 1781095 0 0 2386747 2386747
040.1240.1240.2.dta 1632465 1632465 0 0 354427 354427
040.1240.1240.3.dta 1632465 1632465 0 0 354427 354427
040.1242.1242.2.dta 6522031 6522031 0 0 18925620 18925620
040.1242.1242.3.dta 6522031 6522031 0 0 18925620 18925620
040.1243.1243.2.dta 3099984 3099984 0 0 10352665 10352665
040.1243.1243.3.dta 3099984 3099984 0 0 10352665 10352665
040.1244.1244.2.dta 2874789 2874789 0 0 4134894 4134894
040.1244.1244.3.dta 2874789 2874789 0 0 4134894 4134894
040.1246.1246.2.dta 5415757 5415757 0 0 6584114 6584114
040.1246.1246.3.dta 5415757 5415757 0 0 6584114 6584114
040.1247.1247.2.dta 4373497 4373497 0 0 8802238 8802238
040.1247.1247.3.dta 4373497 4373497 0 0 8802238 8802238
040.1248.1248.2.dta 3734431 3734431 0 0 3189681 3189681
040.1248.1248.3.dta 3734431 3734431 0 0 3189681 3189681
040.1250.1250.2.dta 2417139 2417139 0 0 636378 636378
040.1250.1250.3.dta 2417139 2417139 0 0 636378 636378
040.1251.1251.2.dta 1780218 1780218 0 0 1466599 1466599
040.1251.1251.3.dta 1780218 1780218 0 0 1466599 1466599
040.1252.1252.2.dta 1668961 1668961 0 0 780611 780611
040.1252.1252.3.dta 1668961 1668961 0 0 780611 780611
040.1254.1254.2.dta 2737715 2737715 0 0 892487 892487
040.1254.1254.3.dta 2737715 2737715 0 0 892487 892487
040.1255.1255.2.dta 1821622 1821622 0 0 1103829 1103829
040.1255.1255.3.dta 1821622 1821622 0 0 1103829 1103829
040.1256.1256.2.dta 1805526 1805526 0 0 270520 270520
040.1256.1256.3.dta 1805526 1805526 0 0 270520 270520
040.1258.1258.2.dta 2569769 2569769 0 0 2241871 2241871
040.1258.1258.3.dta 2569769 2569769 0 0 2241871 2241871
040.1259.1259.2.dta 2208036 2208036 0 0 1109580 1109580
040.1259.1259.3.dta 2208036 2208036 0 0 1109580 1109580
040.1260.1260.2.dta 2165250 2165250 0 0 4845235 4845235
040.1260.1260.3.dta 2165250 2165250 0 0 4845235 4845235
040.1262.1262.2.dta 3763537 3763537 0 0 938575 938575
040.1262.1262.3.dta 3763537 3763537 0 0 938575 938575
040.1263.1263.2.dta 3389923 3389923 0 0 387863 387863
040.1263.1263.3.dta 3389923 3389923 0 0 387863 387863
040.1264.1264.2.dta 2972019 2972019 0 0 1015109 1015109
040.1264.1264.3.dta 2972019 2972019 0 0 1015109 1015109
040.1266.1266.2.dta 1695868 1695868 0 0 3194369 3194369
040.1266.1266.3.dta 1695868 1695868 0 0 3194369 3194369
040.1267.1267.2.dta 1613062 1613062 0 0 1071331 1071331
040.1267.1267.3.dta 1613062 1613062 0 0 1071331 1071331
040.1268.1268.1.dta 1450123 1450123 0 0 166159 166159
040.1270.1270.2.dta 3814841 3814841 0 0 1071175 1071175
040.1270.1270.3.dta 3814841 3814841 0 0 1071175 1071175
040.1271.1271.2.dta 3061184 3061184 0 0 1538970 1538970
040.1271.1271.3.dta 3061184 3061184 0 0 1538970 1538970
040.1272.1272.2.dta 2978583 2978583 0 0 2655100 2655100
040.1272.1272.3.dta 2978583 2978583 0 0 2655100 2655100
040.1274.1274.1.dta 9840648 9840648 0 0 14561518 14561518
040.1275.1275.2.dta 2393793 2393793 0 0 1677303 1677303
040.1275.1275.3.dta 2393793 2393793 0 0 1677303 1677303
040.1276.1276.1.dta 2038434 2038434 0 0 2359159 2359159
040.1278.1278.1.dta 7837230 7837230 0 0 13599742 13599742
040.1279.1279.2.dta 2219847 2219847 0 0 1456305 1456305
040.1279.1279.3.dta 2219847 2219847 0 0 1456305 1456305
040.1280.1282.2.dta 4691820 2702209 0 0 12686881 6525949
040.1280.1282.3.dta 4691820 2702209 0 0 12686881 6525949
040.1283.1283.2.dta 1864748 1864748 0 0 727985 727985
040.1283.1283.3.dta 1864748 1864748 0 0 727985 727985
040.1284.1284.2.dta 1678209 1678209 0 0 1652210 1652210
040.1284.1284.3.dta 1678209 1678209 0 0 1652210 1652210
040.1286.1286.2.dta 2767919 2767919 0 0 256166 256166
040.1286.1286.3.dta 2767919 2767919 0 0 256166 256166
040.1287.1287.2.dta 2538405 2538405 0 0 1266288 1266288
040.1287.1287.3.dta 2538405 2538405 0 0 1266288 1266288
040.1288.1288.2.dta 2498020 2498020 0 0 1859756 1859756
040.1288.1288.3.dta 2498020 2498020 0 0 1859756 1859756
040.1290.1290.2.dta 9780614 9780614 0 0 18949320 18949320
040.1290.1290.3.dta 9780614 9780614 0 0 18949320 18949320
040.1291.1291.2.dta 3568221 3568221 0 0 1664504 1664504
040.1291.1291.3.dta 3568221 3568221 0 0 1664504 1664504
040.1292.1292.1.dta 3448101 3448101 0 0 260273 260273
040.1294.1294.2.dta 10035448 10035448 0 0 14776496 14776496
040.1294.1294.3.dta 10035448 10035448 0 0 14776496 14776496
040.1295.1295.1.dta 5437741 5437741 0 0 5547778 5547778
040.1296.1296.1.dta 3616826 3616826 0 0 724459 724459
040.1298.1298.2.dta 2443552 2443552 0 0 1708224 1708224
040.1298.1298.3.dta 2443552 2443552 0 0 1708224 1708224
040.1299.1299.2.dta 2258741 2258741 0 0 1008101 1008101
040.1299.1299.3.dta 2258741 2258741 0 0 1008101 1008101
040.1300.1300.2.dta 2135311 2135311 0 0 7781142 7781142
040.1300.1300.3.dta 2135311 2135311 0 0 7781142 7781142
040.1302.1302.2.dta 4095566 4095566 0 0 5866276 5866276
040.1302.1302.3.dta 4095566 4095566 0 0 5866276 5866276
040.1303.1303.1.dta 3012577 3012577 0 0 2965463 2965463
040.1304.1304.1.dta 2986213 2986213 0 0 1709641 1709641
040.1306.1306.1.dta 2977679 2977679 0 0 2729822 2729822
040.1307.1307.2.dta 2651750 2651750 0 0 4687603 4687603
040.1307.1307.3.dta 2651750 2651750 0 0 4687603 4687603
040.1308.1308.1.dta 2626559 2626559 0 0 3651856 3651856
040.1310.1310.2.dta 3206025 3206025 0 0 729099 729099
040.1310.1310.3.dta 3206025 3206025 0 0 729099 729099
040.1311.1311.2.dta 1754667 1754667 0 0 788573 788573
040.1311.1311.3.dta 1754667 1754667 0 0 788573 788573
040.1312.1312.2.dta 1749502 1749502 0 0 967280 967280
040.1312.1312.3.dta 1749502 1749502 0 0 967280 967280
040.1314.1314.1.dta 1999313 1999313 0 0 3681516 3681516
040.1315.1315.2.dta 1962123 1962123 0 0 2255277 2255277
040.1315.1315.3.dta 1962123 1962123 0 0 2255277 2255277
040.1316.1316.2.dta 1958473 1958473 0 0 1182430 1182430
040.1316.1316.3.dta 1958473 1958473 0 0 1182430 1182430
040.1318.1318.2.dta 9903852 9903852 0 0 13018551 13018551
040.1318.1318.3.dta 9903852 9903852 0 0 13018551 13018551
040.1319.1319.2.dta 4404821 4404821 0 0 4940918 4940918
040.1319.1319.3.dta 4404821 4404821 0 0 4940918 4940918
040.1320.1320.2.dta 2759229 2759229 0 0 3494312 3494312
040.1320.1320.3.dta 2759229 2759229 0 0 3494312 3494312
040.1322.1322.2.dta 7024248 7024248 0 0 12370928 12370928
040.1322.1322.3.dta 7024248 7024248 0 0 12370928 12370928
040.1323.1323.2.dta 3714603 3714603 0 0 4777144 4777144
040.1323.1323.3.dta 3714603 3714603 0 0 4777144 4777144
040.1324.1324.2.dta 3344394 3344394 0 0 7910759 7910759
040.1324.1324.3.dta 3344394 3344394 0 0 7910759 7910759
040.1326.1326.2.dta 7368146 7368146 0 0 7627151 7627151
040.1326.1326.3.dta 7368146 7368146 0 0 7627151 7627151
040.1327.1327.2.dta 4340539 4340539 0 0 8830812 8830812
040.1327.1327.3.dta 4340539 4340539 0 0 8830812 8830812
040.1328.1328.2.dta 3936228 3936228 0 0 3543177 3543177
040.1328.1328.3.dta 3936228 3936228 0 0 3543177 3543177
040.1330.1330.2.dta 7058304 7058304 0 0 1622114 1622114
040.1330.1330.3.dta 7058304 7058304 0 0 1622114 1622114
040.1331.1331.2.dta 6154980 6154980 0 0 6906418 6906418
040.1331.1331.3.dta 6154980 6154980 0 0 6906418 6906418
040.1332.1332.2.dta 5729595 5729595 0 0 1839817 1839817
040.1332.1332.3.dta 5729595 5729595 0 0 1839817 1839817
040.1334.1334.2.dta 4130481 4130481 0 0 1782865 1782865
040.1334.1334.3.dta 4130481 4130481 0 0 1782865 1782865
040.1335.1335.2.dta 3834010 3834010 0 0 7077441 7077441
040.1335.1335.3.dta 3834010 3834010 0 0 7077441 7077441
040.1336.1336.2.dta 3427082 3427082 0 0 538139 538139
040.1336.1336.3.dta 3427082 3427082 0 0 538139 538139
040.1338.1338.2.dta 2877960 2877960 0 0 2045205 2045205
040.1338.1338.3.dta 2877960 2877960 0 0 2045205 2045205
040.1339.1339.2.dta 2178531 2178531 0 0 2350435 2350435
040.1339.1339.3.dta 2178531 2178531 0 0 2350435 2350435
040.1340.1340.2.dta 2119408 2119408 0 0 1592378 1592378
040.1340.1340.3.dta 2119408 2119408 0 0 1592378 1592378
040.1342.1342.1.dta 2345621 2345621 0 0 4738976 4738976
040.1343.1343.2.dta 1958094 1958094 0 0 509375 509375
040.1343.1343.3.dta 1958094 1958094 0 0 509375 509375
040.1344.1344.2.dta 1856200 1856200 0 0 1943347 1943347
040.1344.1344.3.dta 1856200 1856200 0 0 1943347 1943347
040.1346.1346.1.dta 3922778 3922778 0 0 1726972 1726972
040.1347.1347.2.dta 2793749 2793749 0 0 1903386 1903386
040.1347.1347.3.dta 2793749 2793749 0 0 1903386 1903386
040.1348.1348.1.dta 2681934 2681934 0 0 4420538 4420538
040.1350.1350.1.dta 4693873 4693873 0 0 3152102 3152102
040.1351.1351.2.dta 3645922 3645922 0 0 850356 850356
040.1351.1351.3.dta 3645922 3645922 0 0 850356 850356
040.1352.1352.2.dta 3103951 3103951 0 0 1582800 1582800
040.1352.1352.3.dta 3103951 3103951 0 0 1582800 1582800
040.1354.1354.1.dta 2980247 2980247 0 0 2744852 2744852
040.1355.1355.2.dta 2313239 2313239 0 0 11674547 11674547
040.1355.1355.3.dta 2313239 2313239 0 0 11674547 11674547
040.1356.1356.2.dta 2301452 2301452 0 0 3005181 3005181
040.1356.1356.3.dta 2301452 2301452 0 0 3005181 3005181
040.1358.1358.2.dta 4599135 4599135 0 0 8560720 8560720
040.1358.1358.3.dta 4599135 4599135 0 0 8560720 8560720
040.1359.1359.2.dta 3109716 3109716 0 0 1183152 1183152
040.1359.1359.3.dta 3109716 3109716 0 0 1183152 1183152
040.1360.1360.2.dta 2219357 2219357 0 0 2490267 2490267
040.1360.1360.3.dta 2219357 2219357 0 0 2490267 2490267
040.1362.1362.2.dta 3247449 3247449 0 0 9336742 9336742
040.1362.1362.3.dta 3247449 3247449 0 0 9336742 9336742
040.1363.1363.2.dta 3078547 3078547 0 0 3416990 3416990
040.1363.1363.3.dta 3078547 3078547 0 0 3416990 3416990
040.1364.1364.2.dta 2975434 2975434 0 0 5062806 5062806
040.1364.1364.3.dta 2975434 2975434 0 0 5062806 5062806
040.1366.1366.2.dta 3486847 3486847 0 0 11185479 11185479
040.1366.1366.3.dta 3486847 3486847 0 0 11185479 11185479
040.1367.1367.2.dta 2486698 2486698 0 0 1169993 1169993
040.1367.1367.3.dta 2486698 2486698 0 0 1169993 1169993
040.1368.1368.1.dta 2292779 2292779 0 0 2530549 2530549
040.1370.1370.2.dta 2193673 2193673 0 0 1658324 1658324
040.1370.1370.3.dta 2193673 2193673 0 0 1658324 1658324
040.1371.1371.1.dta 2087265 2087265 0 0 336652 336652
040.1372.1372.2.dta 2080308 2080308 0 0 1884929 1884929
040.1372.1372.3.dta 2080308 2080308 0 0 1884929 1884929
040.1374.1374.1.dta 2855402 2855402 0 0 1756676 1756676
040.1375.1375.2.dta 2276737 2276737 0 0 3116800 3116800
040.1375.1375.3.dta 2276737 2276737 0 0 3116800 3116800
040.1376.1376.1.dta 2264697 2264697 0 0 2417207 2417207
040.1378.1378.2.dta 2527173 2527173 0 0 1314205 1314205
040.1378.1378.3.dta 2527173 2527173 0 0 1314205 1314205
040.1379.1379.2.dta 2154961 2154961 0 0 2969113 2969113
040.1379.1379.3.dta 2154961 2154961 0 0 2969113 2969113
040.1380.1380.2.dta 2141871 2141871 0 0 2749876 2749876
040.1380.1380.3.dta 2141871 2141871 0 0 2749876 2749876
040.1382.1382.2.dta 3587425 3587425 0 0 577565 577565
040.1382.1382.3.dta 3587425 3587425 0 0 577565 577565
040.1383.1383.2.dta 3140806 3140806 0 0 3403628 3403628
040.1383.1383.3.dta 3140806 3140806 0 0 3403628 3403628
040.1384.1384.2.dta 2964008 2964008 0 0 3451009 3451009
040.1384.1384.3.dta 2964008 2964008 0 0 3451009 3451009
040.1386.1386.2.dta 4922014 4922014 0 0 7756130 7756130
040.1386.1386.3.dta 4922014 4922014 0 0 7756130 7756130
040.1387.1387.2.dta 3451502 3451502 0 0 647616 647616
040.1387.1387.3.dta 3451502 3451502 0 0 647616 647616
040.1388.1388.2.dta 3390570 3390570 0 0 1336777 1336777
040.1388.1388.3.dta 3390570 3390570 0 0 1336777 1336777
040.1390.1390.2.dta 21070856 21070856 0 0 34845580 34845580
040.1390.1390.3.dta 21070856 21070856 0 0 34845580 34845580
040.1391.1391.2.dta 5372820 5372820 0 0 3156497 3156497
040.1391.1391.3.dta 5372820 5372820 0 0 3156497 3156497
040.1392.1392.1.dta 5037571 5037571 0 0 3895429 3895429
040.1394.1394.2.dta 7530086 7530086 0 0 6501657 6501657
040.1394.1394.3.dta 7530086 7530086 0 0 6501657 6501657
040.1395.1395.2.dta 6069646 6069646 0 0 2419009 2419009
040.1395.1395.3.dta 6069646 6069646 0 0 2419009 2419009
040.1396.1396.2.dta 5976764 5976764 0 0 5547124 5547124
040.1396.1396.3.dta 5976764 5976764 0 0 5547124 5547124
040.1398.1398.2.dta 6420969 6420969 0 0 1749670 1749670
040.1398.1398.3.dta 6420969 6420969 0 0 1749670 1749670
040.1399.1399.2.dta 5191945 5191945 0 0 4790914 4790914
040.1399.1399.3.dta 5191945 5191945 0 0 4790914 4790914
040.1400.1400.2.dta 5045135 5045135 0 0 5336027 5336027
040.1400.1400.3.dta 5045135 5045135 0 0 5336027 5336027
040.1402.1402.2.dta 3980661 3980661 0 0 1427505 1427505
040.1402.1402.3.dta 3980661 3980661 0 0 1427505 1427505
040.1403.1403.2.dta 3753233 3753233 0 0 1161744 1161744
040.1403.1403.3.dta 3753233 3753233 0 0 1161744 1161744
040.1404.1404.2.dta 3252970 3252970 0 0 1249974 1249974
040.1404.1404.3.dta 3252970 3252970 0 0 1249974 1249974
040.1406.1406.1.dta 10165604 10165604 0 0 15045281 15045281
040.1407.1407.2.dta 3267715 3267715 0 0 38596332 38596332
040.1407.1407.3.dta 3267715 3267715 0 0 38596332 38596332
040.1408.1408.2.dta 2939936 2939936 0 0 1546762 1546762
040.1408.1408.3.dta 2939936 2939936 0 0 1546762 1546762
040.1410.1410.1.dta 13433820 13433820 0 0 14448859 14448859
040.1411.1411.2.dta 4577360 4577360 0 0 2710949 2710949
040.1411.1411.3.dta 4577360 4577360 0 0 2710949 2710949
040.1412.1412.2.dta 3719226 3719226 0 0 1334987 1334987
040.1412.1412.3.dta 3719226 3719226 0 0 1334987 1334987
040.1414.1414.2.dta 2623633 2623633 0 0 1154742 1154742
040.1414.1414.3.dta 2623633 2623633 0 0 1154742 1154742
040.1415.1415.2.dta 2444110 2444110 0 0 4423666 4423666
040.1415.1415.3.dta 2444110 2444110 0 0 4423666 4423666
040.1416.1416.2.dta 2226988 2226988 0 0 735571 735571
040.1416.1416.3.dta 2226988 2226988 0 0 735571 735571
040.1418.1418.2.dta 5219663 5219663 0 0 16685393 16685393
040.1418.1418.3.dta 5219663 5219663 0 0 16685393 16685393
040.1419.1419.2.dta 3987681 3987681 0 0 935055 935055
040.1419.1419.3.dta 3987681 3987681 0 0 935055 935055
040.1420.1420.2.dta 2860473 2860473 0 0 6319722 6319722
040.1420.1420.3.dta 2860473 2860473 0 0 6319722 6319722
040.1422.1422.2.dta 4514619 4514619 0 0 19569046 19569046
040.1422.1422.3.dta 4514619 4514619 0 0 19569046 19569046
040.1423.1423.1.dta 2831285 2831285 0 0 1508942 1508942
040.1424.1424.2.dta 2693987 2693987 0 0 1630910 1630910
040.1424.1424.3.dta 2693987 2693987 0 0 1630910 1630910
040.1426.1426.2.dta 5966150 5966150 0 0 5253169 5253169
040.1426.1426.3.dta 5966150 5966150 0 0 5253169 5253169
040.1427.1427.2.dta 4487163 4487163 0 0 3396846 3396846
040.1427.1427.3.dta 4487163 4487163 0 0 3396846 3396846
040.1428.1428.2.dta 4242570 4242570 0 0 3639176 3639176
040.1428.1428.3.dta 4242570 4242570 0 0 3639176 3639176
040.1430.1430.2.dta 3559065 3559065 0 0 1582561 1582561
040.1430.1430.3.dta 3559065 3559065 0 0 1582561 1582561
040.1431.1431.1.dta 3087722 3087722 0 0 1619440 1619440
040.1432.1432.2.dta 3045261 3045261 0 0 1206666 1206666
040.1432.1432.3.dta 3045261 3045261 0 0 1206666 1206666
040.1434.1434.2.dta 2511835 2511835 0 0 1758920 1758920
040.1434.1434.3.dta 2511835 2511835 0 0 1758920 1758920
040.1435.1435.1.dta 2069404 2069404 0 0 5522026 5522026
040.1436.1436.1.dta 2066244 2066244 0 0 2525658 2525658
040.1438.1438.2.dta 4037343 4037343 0 0 4080498 4080498
040.1438.1438.3.dta 4037343 4037343 0 0 4080498 4080498
040.1439.1439.2.dta 4015547 4015547 0 0 3448901 3448901
040.1439.1439.3.dta 4015547 4015547 0 0 3448901 3448901
040.1440.1440.1.dta 3151029 3151029 0 0 3347772 3347772
040.1442.1442.1.dta 5515731 5515731 0 0 5773085 5773085
040.1443.1443.1.dta 3561241 3561241 0 0 4459775 4459775
040.1444.1444.2.dta 2667954 2667954 0 0 4464739 4464739
040.1444.1444.3.dta 2667954 2667954 0 0 4464739 4464739
040.1446.1446.2.dta 3592967 3592967 0 0 3417775 3417775
040.1446.1446.3.dta 3592967 3592967 0 0 3417775 3417775
040.1447.1447.2.dta 3592714 3592714 0 0 560496 560496
040.1447.1447.3.dta 3592714 3592714 0 0 560496 560496
040.1448.1448.2.dta 3279242 3279242 0 0 5933926 5933926
040.1448.1448.3.dta 3279242 3279242 0 0 5933926 5933926
040.1450.1450.1.dta 3972940 3972940 0 0 3800951 3800951
040.1451.1451.2.dta 2792217 2792217 0 0 2225282 2225282
040.1451.1451.3.dta 2792217 2792217 0 0 2225282 2225282
040.1452.1452.1.dta 2418323 2418323 0 0 335656 335656
040.1454.1454.2.dta 12412524 12412524 0 0 16322127 16322127
040.1454.1454.3.dta 12412524 12412524 0 0 16322127 16322127
040.1455.1455.1.dta 11168874 11168874 0 0 13203077 13203077
040.1456.1456.2.dta 9971966 9971966 0 0 8639591 8639591
040.1456.1456.3.dta 9971966 9971966 0 0 8639591 8639591
040.1458.1458.2.dta 4939722 4939722 0 0 9104522 9104522
040.1458.1458.3.dta 4939722 4939722 0 0 9104522 9104522
040.1459.1459.2.dta 3575378 3575378 0 0 1843082 1843082
040.1459.1459.3.dta 3575378 3575378 0 0 1843082 1843082
040.1460.1460.2.dta 2965654 2965654 0 0 2145136 2145136
040.1460.1460.3.dta 2965654 2965654 0 0 2145136 2145136
040.1462.1462.2.dta 9003212 9003212 0 0 10600422 10600422
040.1462.1462.3.dta 9003212 9003212 0 0 10600422 10600422
040.1463.1463.1.dta 6015009 6015009 0 0 4130324 4130324
040.1464.1464.2.dta 5095481 5095481 0 0 2726929 2726929
040.1464.1464.3.dta 5095481 5095481 0 0 2726929 2726929
040.1466.1466.2.dta 1964079 1964079 0 0 4258885 4258885
040.1466.1466.3.dta 1964079 1964079 0 0 4258885 4258885
040.1467.1467.2.dta 1645249 1645249 0 0 1387358 1387358
040.1467.1467.3.dta 1645249 1645249 0 0 1387358 1387358
040.1468.1468.2.dta 1586996 1586996 0 0 1136519 1136519
040.1468.1468.3.dta 1586996 1586996 0 0 1136519 1136519
040.1470.1470.1.dta 6300033 6300033 0 0 2965482 2965482
040.1471.1471.2.dta 3258466 3258466 0 0 1521984 1521984
040.1471.1471.3.dta 3258466 3258466 0 0 1521984 1521984
040.1472.1472.1.dta 2755651 2755651 0 0 5174406 5174406
040.1474.1474.2.dta 2799739 2799739 0 0 2048409 2048409
040.1474.1474.3.dta 2799739 2799739 0 0 2048409 2048409
040.1475.1475.2.dta 2579806 2579806 0 0 4109145 4109145
040.1475.1475.3.dta 2579806 2579806 0 0 4109145 4109145
040.1476.1476.1.dta 2441728 2441728 0 0 3099873 3099873
040.1478.1478.2.dta 4412665 4412665 0 0 5212449 5212449
040.1478.1478.3.dta 4412665 4412665 0 0 5212449 5212449
040.1479.1479.2.dta 4306276 4306276 0 0 3639922 3639922
040.1479.1479.3.dta 4306276 4306276 0 0 3639922 3639922
040.1480.1480.2.dta 4015907 4015907 0 0 931272 931272
040.1480.1480.3.dta 4015907 4015907 0 0 931272 931272
040.1482.1482.2.dta 6119896 6119896 0 0 10723285 10723285
040.1482.1482.3.dta 6119896 6119896 0 0 10723285 10723285
040.1483.1483.2.dta 3138100 3138100 0 0 3472891 3472891
040.1483.1483.3.dta 3138100 3138100 0 0 3472891 3472891
040.1484.1484.2.dta 3089693 3089693 0 0 3682913 3682913
